"phenotype" "Phenotype Description" "variable_type" "source" "n_non_missing" "n_missing" "n_controls" "n_cases"
"20001_1001" "Cancer code, self-reported: lung cancer" "binary" "phesant" 361141 53 360938 203
"20002_1578" "Non-cancer illness code, self-reported: hepatitis a" "binary" "phesant" 361141 53 361003 138
"20002_1585" "Non-cancer illness code, self-reported: mitral regurgitation / incompetence" "binary" "phesant" 361141 53 361034 107
"20002_1597" "Non-cancer illness code, self-reported: tinnitus / tiniitis" "binary" "phesant" 361141 53 360521 620
"20002_1598" "Non-cancer illness code, self-reported: tonsiltis" "binary" "phesant" 361141 53 358572 2569
"20002_1599" "Non-cancer illness code, self-reported: constipation" "binary" "phesant" 361141 53 360855 286
"20002_1602" "Non-cancer illness code, self-reported: bowel / intestinal obstruction" "binary" "phesant" 361141 53 360988 153
"20002_1603" "Non-cancer illness code, self-reported: rectal prolapse" "binary" "phesant" 361141 53 361003 138
"20002_1605" "Non-cancer illness code, self-reported: femoral hernia" "binary" "phesant" 361141 53 361039 102
"20002_1608" "Non-cancer illness code, self-reported: nephritis" "binary" "phesant" 361141 53 361026 115
"20002_1610" "Non-cancer illness code, self-reported: thyroid goitre" "binary" "phesant" 361141 53 360794 347
"20002_1613" "Non-cancer illness code, self-reported: blepharitis / eyelid infection" "binary" "phesant" 361141 53 361018 123
"20002_1614" "Non-cancer illness code, self-reported: stress" "binary" "phesant" 361141 53 360713 428
"20002_1616" "Non-cancer illness code, self-reported: insomnia" "binary" "phesant" 361141 53 360786 355
"20002_1617" "Non-cancer illness code, self-reported: osteopenia" "binary" "phesant" 361141 53 360242 899
"20002_1619" "Non-cancer illness code, self-reported: tendonitis / tendinitis / tenosynovitis" "binary" "phesant" 361141 53 360925 216
"20002_1620" "Non-cancer illness code, self-reported: bursitis" "binary" "phesant" 361141 53 361036 105
"20002_1623" "Non-cancer illness code, self-reported: tennis elbow / lateral epicondylitis" "binary" "phesant" 361141 53 360950 191
"20002_1625" "Non-cancer illness code, self-reported: cellulitis" "binary" "phesant" 361141 53 360909 232
"20002_1626" "Non-cancer illness code, self-reported: fracture skull / head" "binary" "phesant" 361141 53 360873 268
"20002_1627" "Non-cancer illness code, self-reported: fracture jaw" "binary" "phesant" 361141 53 360976 165
"20002_1628" "Non-cancer illness code, self-reported: fracture nose" "binary" "phesant" 361141 53 360647 494
"20002_1629" "Non-cancer illness code, self-reported: fracture face / orbit / eye socket" "binary" "phesant" 361141 53 360993 148
"20002_1631" "Non-cancer illness code, self-reported: fracture clavicle / collar bone" "binary" "phesant" 361141 53 360732 409
"20002_1632" "Non-cancer illness code, self-reported: fracture shoulder / scapula" "binary" "phesant" 361141 53 360936 205
"20002_1633" "Non-cancer illness code, self-reported: fracture upper arm / humerus / elbow" "binary" "phesant" 361141 53 360377 764
"20002_1634" "Non-cancer illness code, self-reported: fracture forearm / wrist" "binary" "phesant" 361141 53 360363 778
"20002_1635" "Non-cancer illness code, self-reported: fracture radius" "binary" "phesant" 361141 53 360976 165
"20002_1636" "Non-cancer illness code, self-reported: fracture ulna" "binary" "phesant" 361141 53 361023 118
"20002_1637" "Non-cancer illness code, self-reported: fracture wrist / colles fracture" "binary" "phesant" 361141 53 360302 839
"20002_1638" "Non-cancer illness code, self-reported: fracture hand" "binary" "phesant" 361141 53 360950 191
"20002_1639" "Non-cancer illness code, self-reported: fracture finger" "binary" "phesant" 361141 53 360743 398
"20002_1644" "Non-cancer illness code, self-reported: fracture rib" "binary" "phesant" 361141 53 360773 368
"20002_1646" "Non-cancer illness code, self-reported: fracture vertebra / crush fracture / vertebral collapse" "binary" "phesant" 361141 53 360866 275
"20002_1647" "Non-cancer illness code, self-reported: fracture pelvis" "binary" "phesant" 361141 53 360990 151
"20002_1648" "Non-cancer illness code, self-reported: fracture neck of femur / hip" "binary" "phesant" 361141 53 360895 246
"20002_1649" "Non-cancer illness code, self-reported: fracture shaft of femur" "binary" "phesant" 361141 53 360930 211
"20002_1650" "Non-cancer illness code, self-reported: fracture patella / knee" "binary" "phesant" 361141 53 360906 235
"20002_1651" "Non-cancer illness code, self-reported: fracture lower leg / ankle" "binary" "phesant" 361141 53 359670 1471
"20002_1652" "Non-cancer illness code, self-reported: fracture tibia" "binary" "phesant" 361141 53 360697 444
"20002_1653" "Non-cancer illness code, self-reported: fracture fibula" "binary" "phesant" 361141 53 360764 377
"20002_1654" "Non-cancer illness code, self-reported: fracture foot" "binary" "phesant" 361141 53 360901 240
"20002_1655" "Non-cancer illness code, self-reported: fracture metatarsal" "binary" "phesant" 361141 53 361002 139
"20002_1656" "Non-cancer illness code, self-reported: fracture toe" "binary" "phesant" 361141 53 360891 250
"20002_1657" "Non-cancer illness code, self-reported: septicaemia / sepsis" "binary" "phesant" 361141 53 360903 238
"20002_1660" "Non-cancer illness code, self-reported: rosacea" "binary" "phesant" 361141 53 360556 585
"20002_1661" "Non-cancer illness code, self-reported: vitiligo" "binary" "phesant" 361141 53 361036 105
"20002_1668" "Non-cancer illness code, self-reported: allergy to house dust mite" "binary" "phesant" 361141 53 360940 201
"20002_1677" "Non-cancer illness code, self-reported: scarlet fever / scarlatina" "binary" "phesant" 361141 53 360706 435
"20002_1683" "Non-cancer illness code, self-reported: benign neuroma" "binary" "phesant" 361141 53 361021 120
"20002_99999" "Non-cancer illness code, self-reported: unclassifiable" "binary" "phesant" 361141 53 346544 14597
"20003_1140851088" "Treatment/medication code: senokot 7.5mg tablet" "binary" "phesant" 361141 53 360967 174
"20003_1140851812" "Treatment/medication code: gtn 400micrograms spray" "binary" "phesant" 361141 53 360292 849
"20003_1140852756" "Treatment/medication code: vitamin a" "binary" "phesant" 361141 53 361004 137
"20003_1140852948" "Treatment/medication code: calcium+vitamin d 500units tablet" "binary" "phesant" 361141 53 359563 1578
"20003_1140852976" "Treatment/medication code: multivitamins" "binary" "phesant" 361141 53 349993 11148
"20003_1140856342" "Treatment/medication code: syndol tablet" "binary" "phesant" 361141 53 360852 289
"20003_1140858452" "Treatment/medication code: hepacon b12 1mg/1ml injection" "binary" "phesant" 361141 53 360980 161
"20003_1140860696" "Treatment/medication code: lisinopril" "binary" "phesant" 361141 53 351170 9971
"20003_1140860728" "Treatment/medication code: quinapril" "binary" "phesant" 361141 53 360981 160
"20003_1140860750" "Treatment/medication code: captopril" "binary" "phesant" 361141 53 360976 165
"20003_1140860802" "Treatment/medication code: coversyl 2mg tablet" "binary" "phesant" 361141 53 361009 132
"20003_1140860806" "Treatment/medication code: ramipril" "binary" "phesant" 361141 53 344272 16869
"20003_1140860834" "Treatment/medication code: glyceryl trinitrate" "binary" "phesant" 361141 53 360030 1111
"20003_1140860840" "Treatment/medication code: nitrolingual 400micrograms spray" "binary" "phesant" 361141 53 360761 380
"20003_1140860904" "Treatment/medication code: trandolapril" "binary" "phesant" 361141 53 360927 214
"20003_1140860954" "Treatment/medication code: isosorbide mononitrate" "binary" "phesant" 361141 53 359952 1189
"20003_1140860976" "Treatment/medication code: imdur 60mg durule" "binary" "phesant" 361141 53 360992 149
"20003_1140861088" "Treatment/medication code: nifedipine" "binary" "phesant" 361141 53 360339 802
"20003_1140861090" "Treatment/medication code: adalat 5mg capsule" "binary" "phesant" 361141 53 360301 840
"20003_1140861120" "Treatment/medication code: coracten sr 10mg m/r capsule" "binary" "phesant" 361141 53 360825 316
"20003_1140861128" "Treatment/medication code: tildiem 60mg m/r tablet" "binary" "phesant" 361141 53 360444 697
"20003_1140861138" "Treatment/medication code: adizem-60 m/r tablet" "binary" "phesant" 361141 53 360819 322
"20003_1140861166" "Treatment/medication code: dilzem sr 60mg long acting m/r capsule" "binary" "phesant" 361141 53 360975 166
"20003_1140861202" "Treatment/medication code: istin 5mg tablet" "binary" "phesant" 361141 53 361021 120
"20003_1140861276" "Treatment/medication code: lacidipine" "binary" "phesant" 361141 53 360751 390
"20003_1140861778" "Treatment/medication code: dipyridamole" "binary" "phesant" 361141 53 360475 666
"20003_1140861780" "Treatment/medication code: persantin 25mg tablet" "binary" "phesant" 361141 53 360926 215
"20003_1140861806" "Treatment/medication code: aspirin 75mg tablet" "binary" "phesant" 361141 53 358968 2173
"20003_1140861924" "Treatment/medication code: bezafibrate" "binary" "phesant" 361141 53 360803 338
"20003_1140861936" "Treatment/medication code: questran 4g/sachet powder" "binary" "phesant" 361141 53 361024 117
"20003_1140861954" "Treatment/medication code: fenofibrate" "binary" "phesant" 361141 53 360653 488
"20003_1140861958" "Treatment/medication code: simvastatin" "binary" "phesant" 361141 53 320220 40921
"20003_1140861998" "Treatment/medication code: ventolin 100micrograms inhaler" "binary" "phesant" 361141 53 350761 10380
"20003_1140862060" "Treatment/medication code: ventolin 2mg tablet" "binary" "phesant" 361141 53 360995 146
"20003_1140862086" "Treatment/medication code: salamol 100micrograms inhaler" "binary" "phesant" 361141 53 360029 1112
"20003_1140862144" "Treatment/medication code: salmeterol" "binary" "phesant" 361141 53 360162 979
"20003_1140862148" "Treatment/medication code: serevent 25mcg inhaler" "binary" "phesant" 361141 53 360145 996
"20003_1140862168" "Treatment/medication code: bricanyl 250mcg inhaler" "binary" "phesant" 361141 53 360319 822
"20003_1140862236" "Treatment/medication code: atrovent 20micrograms inhaler" "binary" "phesant" 361141 53 360779 362
"20003_1140862266" "Treatment/medication code: phyllocontin continus 225mg m/r tablet" "binary" "phesant" 361141 53 360999 142
"20003_1140862380" "Treatment/medication code: becloforte 250micrograms inhaler" "binary" "phesant" 361141 53 360944 197
"20003_1140862382" "Treatment/medication code: becotide 50 inhaler" "binary" "phesant" 361141 53 358935 2206
"20003_1140862438" "Treatment/medication code: uniphyllin continus 200mg m/r tablet" "binary" "phesant" 361141 53 360955 186
"20003_1140862476" "Treatment/medication code: beclazone 50 inhaler" "binary" "phesant" 361141 53 360098 1043
"20003_1140862526" "Treatment/medication code: sodium cromoglycate" "binary" "phesant" 361141 53 361027 114
"20003_1140862572" "Treatment/medication code: budesonide" "binary" "phesant" 361141 53 360380 761
"20003_1140862574" "Treatment/medication code: pulmicort ls 50micrograms inhaler" "binary" "phesant" 361141 53 360590 551
"20003_1140862628" "Treatment/medication code: piriton 4mg tablet" "binary" "phesant" 361141 53 360573 568
"20003_1140862770" "Treatment/medication code: zirtek 10mg tablet" "binary" "phesant" 361141 53 361039 102
"20003_1140862772" "Treatment/medication code: loratadine" "binary" "phesant" 361141 53 358517 2624
"20003_1140862776" "Treatment/medication code: clarityn 10mg tablet" "binary" "phesant" 361141 53 360813 328
"20003_1140862944" "Treatment/medication code: carbocisteine" "binary" "phesant" 361141 53 360948 193
"20003_1140862952" "Treatment/medication code: mucodyne 375mg capsule" "binary" "phesant" 361141 53 361007 134
"20003_1140863144" "Treatment/medication code: zopiclone" "binary" "phesant" 361141 53 359876 1265
"20003_1140863152" "Treatment/medication code: diazepam" "binary" "phesant" 361141 53 360154 987
"20003_1140863182" "Treatment/medication code: nitrazepam" "binary" "phesant" 361141 53 360915 226
"20003_1140863202" "Treatment/medication code: temazepam" "binary" "phesant" 361141 53 360382 759
"20003_1140863302" "Treatment/medication code: lorazepam" "binary" "phesant" 361141 53 361003 138
"20003_1140864070" "Treatment/medication code: kapake tablet" "binary" "phesant" 361141 53 361037 104
"20003_1140864184" "Treatment/medication code: dovonex 50micrograms/g cream" "binary" "phesant" 361141 53 360919 222
"20003_1140864286" "Treatment/medication code: flixotide 25micrograms inhaler" "binary" "phesant" 361141 53 360534 607
"20003_1140864734" "Treatment/medication code: combivent inhaler" "binary" "phesant" 361141 53 360982 159
"20003_1140864752" "Treatment/medication code: lansoprazole" "binary" "phesant" 361141 53 348309 12832
"20003_1140864950" "Treatment/medication code: bisoprolol fumarate+hydrochlorothiazide 10mg/6.25mg tablet" "binary" "phesant" 361141 53 360907 234
"20003_1140864952" "Treatment/medication code: lisinopril+hydrochlorothiazide 10mg/12.5mg tablet" "binary" "phesant" 361141 53 361016 125
"20003_1140864992" "Treatment/medication code: tramadol" "binary" "phesant" 361141 53 357130 4011
"20003_1140865000" "Treatment/medication code: zydol 50mg capsule" "binary" "phesant" 361141 53 361028 113
"20003_1140865010" "Treatment/medication code: viscotears liquid eye gel" "binary" "phesant" 361141 53 360300 841
"20003_1140865016" "Treatment/medication code: zolpidem" "binary" "phesant" 361141 53 360873 268
"20003_1140865336" "Treatment/medication code: spasmonal 60mg capsule" "binary" "phesant" 361141 53 360878 263
"20003_1140865350" "Treatment/medication code: fybogel mebeverine sachet" "binary" "phesant" 361141 53 360617 524
"20003_1140865354" "Treatment/medication code: gaviscon liquid" "binary" "phesant" 361141 53 359255 1886
"20003_1140865382" "Treatment/medication code: merbentyl 10mg tablet" "binary" "phesant" 361141 53 361026 115
"20003_1140865394" "Treatment/medication code: hyoscine butylbromide" "binary" "phesant" 361141 53 361038 103
"20003_1140865396" "Treatment/medication code: buscopan 10mg tablet" "binary" "phesant" 361141 53 360803 338
"20003_1140865414" "Treatment/medication code: peppermint oil product" "binary" "phesant" 361141 53 360952 189
"20003_1140865416" "Treatment/medication code: colpermin 0.2ml m/r gel e/c capsule" "binary" "phesant" 361141 53 360812 329
"20003_1140865426" "Treatment/medication code: cimetidine" "binary" "phesant" 361141 53 360848 293
"20003_1140865564" "Treatment/medication code: imodium 2mg capsule" "binary" "phesant" 361141 53 360942 199
"20003_1140865578" "Treatment/medication code: mesalazine" "binary" "phesant" 361141 53 360631 510
"20003_1140865580" "Treatment/medication code: asacol 400mg e/c tablet" "binary" "phesant" 361141 53 360655 486
"20003_1140865588" "Treatment/medication code: pentasa sr 250mg m/r tablet" "binary" "phesant" 361141 53 360892 249
